"Name_clean","Name","Count","source","lat","lon","matched_name","in_sweden","county"
"Norra Sandsjö","Norra Sandsjö",2,"https://www.wikidata.org//wiki/Q10602560","57.4666666666667","14.75","Norra Sandsjö socken",1,"Jönköping"
"norra Skandinavien","norra Skandinavien",7,"https://www.wikidata.org//wiki/Q21195","64.7666666666667","14.75","Scandinavia",1,"Jämtland"
"norra Skandinavien","norra Skandinavien.",1,"https://www.wikidata.org//wiki/Q21195","64.7666666666667","14.75","Scandinavia",1,"Jämtland"
"norra Skåne","norra Skåne",14,"geocode","55.98333","14.15","Norra Åsum",1,"Skåne"
"norra Skåne","norra Skåne.",3,"geocode","55.98333","14.15","Norra Åsum",1,"Skåne"
"Norra Skåne","Norra Skåne",2,"geocode","55.98333","14.15","Norra Åsum",1,"Skåne"
"norra Skaraborg","norra Skaraborg",2,"https://www.wikidata.org//wiki/Q61747191","58.4833333333333","13.15","Lidköpings north begravningsplats",1,"Västra Götaland"
"norra Södermanland","norra Södermanland",1,"geocode","59.31667","17.15","Norra Kärrlången",1,"Södermanland"
"norra Solna","norra Solna.",1,"https://www.wikidata.org//wiki/Q252312","59.3566666666667","18.0191666666667","Norra begravningsplatsen",1,"Stockholm"
"Norra station","Norra station",7,"https://www.wikidata.org//wiki/Q29398252","63.3","18.7","Örnsköldsvik North railway station",1,"Västernorrland"
"Norra station","Norra station.",3,"https://www.wikidata.org//wiki/Q29398252","63.3","18.7","Örnsköldsvik North railway station",1,"Västernorrland"
"Norra Stavsudda","Norra Stavsudda",1,"geonames_unique","59.41667","18.76667","Norra Stavsudda",1,NA
"norra Stockholm","norra Stockholm",22,"geocode","59.15","17.36667","Norra Yngern",1,"Stockholm"
"norra Stockholm","norra Stockholmsregionen.",2,"geocode","59.15","17.36667","Norra Yngern",1,"Stockholm"
"norra Stockholm","norra Stockholmsområdet",1,"geocode","59.15","17.36667","Norra Yngern",1,"Stockholm"
"norra Stockholm","norra Stockholm.",2,"geocode","59.15","17.36667","Norra Yngern",1,"Stockholm"
"norra Stockholms","norra Stockholms",2,"https://www.wikidata.org//wiki/Q134721339","59.7666666666667","19.0833333333333","Lidö natural harbor",1,"Stockholm"
"Norra Stockholms","Norra Stockholms",1,"https://www.wikidata.org//wiki/Q134721339","59.7666666666667","19.0833333333333","Lidö natural harbor",1,"Stockholm"
"norra stranden","norra stranden",1,"https://www.wikidata.org//wiki/Q107307788","55.4","12.9333333333333","Höllviken kanalen, norr",1,"Skåne"
"Norra Sunderbyn","Norra Sunderbyn",1,"geonames_unique","65.68889","21.84837","Norra Sunderbyn",1,"Norrbotten"
"norra Svealand","norra Svealand",6,"geocode","58.4","11.75","Norra Svensland",1,"Västra Götaland"
"norra Torsby","norra Torsby",2,"https://www.wikidata.org//wiki/Q21704826","60.4","13.2666666666667","Norra Ny",1,"Värmland"
"norra Torsby","norra Torsby.",1,"https://www.wikidata.org//wiki/Q21704826","60.4","13.2666666666667","Norra Ny",1,"Värmland"
"norra Vänern","norra Vänern.",1,"https://www.wikidata.org//wiki/Q40660055","58.7833333333333","13.25","No label defined",1,"Värmland"
"norra Vänern","norra Vänern",4,"https://www.wikidata.org//wiki/Q40660055","58.7833333333333","13.25","No label defined",1,"Värmland"
"Norra Vånga","Norra Vånga",2,"geonames_unique","58.26667","13.26667","Norra Vånga",1,"Västra Götaland"
"norra Värmland","norra Värmland",100,"https://www.wikidata.org//wiki/Q10728500","59.7333333333333","13.2","Östra Ämtervik church parish",1,"Värmland"
"norra Värmland","norra Värmland.",18,"https://www.wikidata.org//wiki/Q10728500","59.7333333333333","13.2","Östra Ämtervik church parish",1,"Värmland"
"norra Värmlands","norra Värmlands",2,"geocode","60.73333","13.15","Norra Rattsjön",1,"Värmland"
"Norra Värmlands","Norra Värmlands",2,"geocode","60.73333","13.15","Norra Rattsjön",1,"Värmland"
"norra Västerbotten","norra Västerbotten.",1,"geocode","63.95","17.43333","Norra Hedvattensjön",1,"Västerbotten"
"norra Västerbotten","norra Västerbotten",12,"geocode","63.95","17.43333","Norra Hedvattensjön",1,"Västerbotten"
"Norra Västerbotten","Norra Västerbotten",7,"geocode","63.95","17.43333","Norra Hedvattensjön",1,"Västerbotten"
"Norra Västerbotten","Norra Västerbotten.",1,"geocode","63.95","17.43333","Norra Hedvattensjön",1,"Västerbotten"
"norra Västerbottens","norra Västerbottens",1,"geocode","63.95","17.43333","Norra Hedvattensjön",1,"Västerbotten"
"norra Västernorrland","norra Västernorrland.",1,"https://www.wikidata.org//wiki/Q30160619","62.4","17.2833333333333","Norra stadsberget",1,"Västernorrland"
"norra Västmanland","norra Västmanland.",1,"geocode","59.75","15.68333","Norra Tulingesjön",1,"Västmanland"
"norra Västmanland","norra Västmanland",9,"geocode","59.75","15.68333","Norra Tulingesjön",1,"Västmanland"
"Norra Västmanland","Norra Västmanland",1,"geocode","59.75","15.68333","Norra Tulingesjön",1,"Västmanland"
"norra Vättern","norra Vättern.",1,"https://www.wikidata.org//wiki/Q128599523","58.7166666666667","14.8666666666667","No label defined",1,"Orebro"
"Norra Vi","Norra Vi",1,"https://www.wikidata.org//wiki/Q10602609","57.8833333333333","15.35","Norra Vi socken",1,"Östergötland"
"Norrahammar","Norrahammar",8,"https://www.wikidata.org//wiki/Q2944368","57.7116666666667","14.1213888888889","Norrahammar",1,"Jönköping"
"Norrala","Norrala",5,"https://www.wikidata.org//wiki/Q21779070","61.3608888888889","16.98575","Norrala",1,"Gävleborg"
"Norravan","Norravan",1,"geonames_unique","65.41667","19.25","Norravan",1,"Norrbotten"
"Norrberg","Norrberg",1,"https://www.wikidata.org//wiki/Q3433849","65.0581944444444","16.9176111111111","Norrberg",1,"Västerbotten"
"Norrbo","Norrbo",2,"https://www.wikidata.org//wiki/Q2274763","60.2731111111111","14.9513888888889","Norrbo",1,"Dalarna"
"Norrbotten","- och Norrbotten",1,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Norrbotten","Norrbotten.",62,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Norrbotten","Norrbotten",9932,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Norrbotten","Norrbottensområdet",1,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Norrbotten","nordöstra Norrbotten",4,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Norrbotten","Norrbottensregionen",6,"https://www.wikidata.org//wiki/Q211649","66","23","Norrbotten",1,"Norrbotten"
"Nörrbötten","Nörrbötten",1,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Norrbottens","Norrbottens",972,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Norrbottens flygflottilj","Norrbottens flygflottilj",2,"geocode","65.54376","22.12199","Luleå Airport",1,"Norrbotten"
"Norrbottens järnverk","Norrbottens järnverk",3,"https://www.wikidata.org//wiki/Q10602715","65.5613888888889","22.2083330555556","SSAB Luleå",1,"Norrbotten"
"Norrbottens Järnverk","Norrbottens Järnverk",4,"https://www.wikidata.org//wiki/Q10602715","65.5613888888889","22.2083330555556","SSAB Luleå",1,"Norrbotten"
"Norrbottens län","Norrbottens län",757,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Norrbottens län","Norrbottens län.",189,"https://www.wikidata.org//wiki/Q103686","67","20","Norrbotten County",1,"Norrbotten"
"Norrbottens läns","Norrbottens läns",20,"geocode","67","20","Norrbotten County",1,"Norrbotten"
"Norrbottens museum","Norrbottens museum.",1,"https://www.wikidata.org//wiki/Q2490616","65.5821694444444","22.1381694444444","Norrbottens museum",1,"Norrbotten"
"Norrbottens sjukhus","Norrbottens sjukhus",1,"geocode","65.67529","21.93069","Sunderby sjukhus",1,"Norrbotten"
"Norrbottensteatern","Norrbottensteatern",4,"https://www.wikidata.org//wiki/Q7053244","65.585","22.1422222222222","Norrbottensteatern",1,"Norrbotten"
"Norrbro","Norrbro",12,"https://www.wikidata.org//wiki/Q1568911","59.3283333333333","18.0698611111111","Norrbro",1,"Stockholm"
"Norrby","Norrby",3,"geocode","59.91409","16.62721","Norrby",1,"Västmanland"
"Norrbyberg","Norrbyberg",1,"https://www.wikidata.org//wiki/Q1792748","64.9222222222222","18.2472222222222","Norrbyberg",1,"Västerbotten"
"Norrbyskär","Norrbyskär",1,"https://www.wikidata.org//wiki/Q121951","63.55","19.8763888888889","Norrbyskär",1,NA
"Norretullskolan","Norretullskolan",1,"https://www.wikidata.org//wiki/Q89199238","56.035","14.153","No label defined",1,"Skåne"
"Norrfällsviken","Norrfällsviken",4,"https://www.wikidata.org//wiki/Q30162150","62.9654288888889","18.5411838888889","Norrfällsviken",1,"Västernorrland"
"Norrfällsviken","Norrfällsviken.",1,"https://www.wikidata.org//wiki/Q30162150","62.9654288888889","18.5411838888889","Norrfällsviken",1,"Västernorrland"
"Norrfjärden","Norrfjärden",4,"https://www.wikidata.org//wiki/Q612314","65.4180419444445","21.5015161111111","Norrfjärden",1,"Norrbotten"
"Norrfors","Norrfors",22,"geocode","63.88333","20.03333","Norrfors",1,"Västerbotten"
"Norrhult","Norrhult",9,"https://www.wikidata.org//wiki/Q2378970","57.6821111111111","16.298","Norrhult",1,"Kalmar"
"Norrköping","Norrköpingsområdet",5,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping","Norrköpingsregionen.",1,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping","Norrköping",2116,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping","Norrköping.",10,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping","Norrköpingsregionen",16,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping","Norrköpingsregionens",1,"geonames_unique","58.59419","16.1826","Norrköping",1,"Östergötland"
"Norrköping Airport","Norrköping Airport",1,"geonames_unique","58.58597","16.24054","Norrköping Airport",1,"Östergötland"
"Norrköpings","Norrköpings centrum",1,"https://www.wikidata.org//wiki/Q504676","58.5919444444444","16.1855555555556","Norrköping Municipality",1,"Östergötland"
"Norrköpings","Norrköpings",153,"https://www.wikidata.org//wiki/Q504676","58.5919444444444","16.1855555555556","Norrköping Municipality",1,"Östergötland"
"Norrköpings flygplats","Norrköpings flygplats.",1,"https://www.wikidata.org//wiki/Q580554","58.5861111111111","16.2316694444444","Norrköping Airport",1,"Östergötland"
"Norrköpings flygplats","Norrköpings flygplats",4,"https://www.wikidata.org//wiki/Q580554","58.5861111111111","16.2316694444444","Norrköping Airport",1,"Östergötland"
"Norrköpings hamn","Norrköpings hamn",2,"https://www.wikidata.org//wiki/Q10602815","58.597","16.213","Port of Norrköping",1,"Östergötland"
"Norrköpings kommun","Norrköpings kommun.",10,"https://www.wikidata.org//wiki/Q504676","58.5919444444444","16.1855555555556","Norrköping Municipality",1,"Östergötland"
"Norrköpings kommun","Norrköpings kommun",79,"https://www.wikidata.org//wiki/Q504676","58.5919444444444","16.1855555555556","Norrköping Municipality",1,"Östergötland"
"Norrköpings kommuner","Norrköpings kommuner.",2,"https://www.wikidata.org//wiki/Q10671802","58.4638888888889","16.5088888888889","Slätbaken",1,"Östergötland"
"Norrköpings kommuner","Norrköpings kommuner",1,"https://www.wikidata.org//wiki/Q10671802","58.4638888888889","16.5088888888889","Slätbaken",1,"Östergötland"
"Norrköpings kommuns","Norrköpings kommuns",4,"https://www.wikidata.org//wiki/Q504676","58.5919444444444","16.1855555555556","Norrköping Municipality",1,"Östergötland"
"Norrköpings konstmuseum","Norrköpings konstmuseum",1,"https://www.wikidata.org//wiki/Q10602801","58.5829388888889","16.1905111111111","Norrköping Art Museum",1,"Östergötland"
"Norrköpings Konstmuseum","Norrköpings Konstmuseum",1,"geonames_unique","58.58317","16.19096","Norrköpings Konstmuseum",1,"Östergötland"
"Norrköpings stad","Norrköpings stad",1,"https://www.wikidata.org//wiki/Q10602823","58.5919444444444","16.1855555555556","Norrköping Town",1,"Östergötland"
"Norrköpings stadsbibliotek","Norrköpings stadsbibliotek",1,"https://www.wikidata.org//wiki/Q10602824","58.5847194444444","16.1913888888889","Norrköpings stadsbibliotek",1,"Östergötland"
"Norrköpings stadsmuseum","Norrköpings stadsmuseum",2,"geonames_unique","58.58945","16.18048","Norrköpings stadsmuseum",1,"Östergötland"
"Norrköpings stadsmuseums","Norrköpings stadsmuseums",3,"https://www.wikidata.org//wiki/Q10602826","58.6","16.2","Norrköping town museum",1,"Östergötland"
"Norrköpings Varv","Norrköpings Varv",2,"geocode","58.57365","16.09581","Norrköpings Borg",1,"Östergötland"
"Norrköpings Waldorfskola","Norrköpings Waldorfskola",1,"https://www.wikidata.org//wiki/Q89191276","58.444","16.597","No label defined",1,"Östergötland"
"Norrköpingsanstalten","Norrköpingsanstalten.",2,"https://www.wikidata.org//wiki/Q10412999","58.5890388888889","16.1706111111111","Anstalten Norrköping",1,"Östergötland"
"Norrköpingsanstalten","Norrköpingsanstalten",7,"https://www.wikidata.org//wiki/Q10412999","58.5890388888889","16.1706111111111","Anstalten Norrköping",1,"Östergötland"
"Norrköpingsanstaltens","Norrköpingsanstaltens",1,"https://www.wikidata.org//wiki/Q10412999","58.5890388888889","16.1706111111111","Anstalten Norrköping",1,"Östergötland"
"Norrland Center","Norrland Center",2,"geocode","63.28391","18.72491","Fjällräven Center",1,"Västernorrland"
"norrlands","norrlands",1,"https://www.wikidata.org//wiki/Q2000141","63.8175","20.2983333333333","Norrland's University Hospital",1,"Västerbotten"
"Norrlands kommuner","Norrlands kommuner",1,"https://www.wikidata.org//wiki/Q149448","60.5591666666667","16.7422222222222","Storsjön",1,"Gävleborg"
"norrlands län","norrlands län",2,"https://www.wikidata.org//wiki/Q1961113","62.9166666666667","17.8833333333333","Norrland County",1,"Västernorrland"
"norrlands län","norrlands län.",1,"https://www.wikidata.org//wiki/Q1961113","62.9166666666667","17.8833333333333","Norrland County",1,"Västernorrland"
"Norrlands län","Norrlands län",5,"geocode","63.81724","20.2993","Norrlands universitetssjukhus",1,"Västerbotten"
"Norrlands universitetssjukhus","Norrlands universitetssjukhus",18,"geonames_unique","63.81724","20.2993","Norrlands universitetssjukhus",1,"Västerbotten"
"Norrlands universitetssjukhus","Norrlands universitetssjukhus.",2,"geonames_unique","63.81724","20.2993","Norrlands universitetssjukhus",1,"Västerbotten"
"Norrlandsoperan","Norrlandsoperan.",5,"https://www.wikidata.org//wiki/Q7053360","63.8280555555556","20.2688888888889","NorrlandsOperan",1,"Västerbotten"
"Norrlandsoperan","Norrlandsoperan",53,"https://www.wikidata.org//wiki/Q7053360","63.8280555555556","20.2688888888889","NorrlandsOperan",1,"Västerbotten"
"Norrlångträsk","Norrlångträsk",2,"geonames_unique","65.01667","20.73333","Norrlångträsk",1,"Västerbotten"
"Norrliden","Norrliden",1,"https://www.wikidata.org//wiki/Q30207548","64.3884688888889","19.8074869444444","Norrliden",1,"Västerbotten"
"Norrmalm","Norrmalm",20,"geocode","62.39359","17.29544","Norrmalm",1,"Västernorrland"
"Norrmalms torg","Norrmalms torg",4,"https://www.wikidata.org//wiki/Q2854887","59.3291944444444","18.0683055555556","Gustav Adolfs torg",1,"Stockholm"
"Norrmalmstorg","Norrmalmstorg",42,"geonames_unique","59.3333","18.07308","Norrmalmstorg",1,"Stockholm"
"Norrortsleden","Norrortsleden",2,"https://www.wikidata.org//wiki/Q10572136","59.4616666666667","17.9675","Swedish county road 265",1,"Stockholm"
"Norrporten","Norrporten",6,"https://www.wikidata.org//wiki/Q1780359","62.3941666666667","17.3011111111111","NP3 Arena",1,"Västernorrland"
"Norrskog","Norrskog",4,"https://www.wikidata.org//wiki/Q10602931","55.5207638888889","13.2722388888889","Norrskog",1,"Skåne"
"Norrskolan","Norrskolan",8,"https://www.wikidata.org//wiki/Q89191579","58.361","11.939","No label defined",1,"Västra Götaland"
"Norrskolans","Norrskolans",1,"https://www.wikidata.org//wiki/Q89191579","58.361","11.939","No label defined",1,"Västra Götaland"
"Norrström","Norrström",10,"https://www.wikidata.org//wiki/Q1479784","59.3286111111111","18.0713888888889","Norrström",1,"Stockholm"
"Norrsundet","Norrsundet.",1,"https://www.wikidata.org//wiki/Q2280716","60.9297411111111","17.1328211111111","Norrsundet",1,"Gävleborg"
"Norrsundet","Norrsundet",174,"https://www.wikidata.org//wiki/Q2280716","60.9297411111111","17.1328211111111","Norrsundet",1,"Gävleborg"
"Norrtälje","Norrtälje",541,"geonames_unique","59.75799","18.70496","Norrtälje",1,"Stockholm"
"Norrtälje","Norrtäljeregionen",2,"geonames_unique","59.75799","18.70496","Norrtälje",1,"Stockholm"
"Norrtälje","Norrtälje.",4,"geonames_unique","59.75799","18.70496","Norrtälje",1,"Stockholm"
"Norrtälje","Norrtäljeområdet",1,"geonames_unique","59.75799","18.70496","Norrtälje",1,"Stockholm"
"Norrtälje Berga","Norrtälje Berga",1,"geocode","60.03333","18.56667","Berga",1,"Stockholm"
"Norrtälje garnison","Norrtälje garnison",1,"https://www.wikidata.org//wiki/Q90561072","59.7516230555556","18.6827661111111","Norrtälje Garrison",1,"Stockholm"
"Norrtälje kommun","Norrtälje kommun.",9,"https://www.wikidata.org//wiki/Q214048","59.7666666666667","18.7","Norrtälje Municipality",1,"Stockholm"
"Norrtälje kommun","Norrtälje kommun",41,"https://www.wikidata.org//wiki/Q214048","59.7666666666667","18.7","Norrtälje Municipality",1,"Stockholm"
"Norrtälje kommuns","Norrtälje kommuns",9,"https://www.wikidata.org//wiki/Q214048","59.7666666666667","18.7","Norrtälje Municipality",1,"Stockholm"
"Norrtälje sjukhus","Norrtälje sjukhus",1,"https://www.wikidata.org//wiki/Q10602966","59.76","18.69","No label defined",1,"Stockholm"
"Norrtäljeåns","Norrtäljeåns",1,"https://www.wikidata.org//wiki/Q6979880","59.7581305555556","18.6966805555556","Norrtälje River",1,"Stockholm"
"NorrtäljeKapellskär","NorrtäljeKapellskär",1,"https://www.wikidata.org//wiki/Q33135186","59.71825","19.0791388888889","Kapellskär lighthouse",1,NA
